caseId,intensityMode,taskMode,method,dfMHz,PRP,chipLength,Ncoh,codeType,codeLength,nFreq,scanTimeSec,heightResolutionKm,integrationGainDb,observabilityScore,complexityCost,fixedErr
395,weak,full_trace,Fixed medium,0.1,0.008,2e-05,16,barker,13,21,2.688,2.99792458,23.1806333496276,0.798616667830544,0.01,0
395,weak,full_trace,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
395,weak,full_trace,Manual task heuristic,0.05,0.008,1.4e-05,16,barker,13,41,5.248,2.098547206,23.1806333496276,0.798616667830544,0.01,0
396,weak,balanced,NSGA-II task-driven,0.184716739024524,0.00690784201880984,8.44401695339444e-06,10,barker,13,12,0.828941042257181,1.2657262989259,21.1394335230684,0.652816680219169,0.00625,0
396,weak,balanced,Fixed medium,0.1,0.008,2e-05,16,barker,13,21,2.688,2.99792458,23.1806333496276,0.798616667830544,0.01,0
396,weak,balanced,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
396,weak,balanced,Manual task heuristic,0.12,0.008,1.6e-05,16,barker,13,18,2.304,2.398339664,23.1806333496276,0.798616667830544,0.01,0
397,weak,fast,NSGA-II task-driven,0.356971259145776,0.0067973937035238,1.14757882993176e-05,6,barker,13,6,0.244706173326857,1.72017739087003,18.9209460269048,0.494353287636057,0.00375,0
397,weak,fast,Fixed medium,0.1,0.008,2e-05,16,barker,13,21,2.688,2.99792458,23.1806333496276,0.798616667830544,0.01,0
397,weak,fast,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
397,weak,fast,Manual task heuristic,0.25,0.008,2.4e-05,8,barker,13,9,0.576,3.597509496,20.1703333929878,0.583595242356272,0.005,0
398,weak,foEs,NSGA-II task-driven,0.0258359853549767,0.00713451578183203,1.12062183964852e-05,10,barker,13,20,1.42690315636641,1.67976987898355,21.1394335230684,0.652816680219169,0.00625,0
398,weak,foEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,6,0.768,2.99792458,23.1806333496276,0.798616667830544,0.01,0
398,weak,foEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,7.75
398,weak,foEs,Manual task heuristic,0.05,0.008,1.6e-05,12,barker,13,11,1.056,2.398339664,21.9312459835446,0.70937471311033,0.0075,0
399,weak,hEs,NSGA-II task-driven,0.174230304303354,0.00808185914999076,8e-06,20,barker,13,12,1.93964619599778,1.199169832,24.1497334797082,0.867838105693442,0.0125,0
399,weak,hEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,21,2.688,2.99792458,23.1806333496276,0.798616667830544,0.01,0
399,weak,hEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
399,weak,hEs,Manual task heuristic,0.12,0.008,8e-06,12,barker,13,18,1.728,1.199169832,21.9312459835446,0.70937471311033,0.0075,0
400,weak,weakEs,NSGA-II task-driven,0.154962294977823,0.00692940175434145,1.42225770409279e-05,18,complementary,16,14,3.49241848418809,2.13191066509708,26.0939248775923,1,0.16125,0
400,weak,weakEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,21,2.688,2.99792458,23.1806333496276,0.798616667830544,0.01,0
400,weak,weakEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
400,weak,weakEs,Manual task heuristic,0.12,0.008,1.6e-05,28,complementary,16,18,8.064,2.398339664,28.0127801399814,1,0.1675,0
401,weak,full_trace,NSGA-II task-driven,0.061160371969912,0.00839600781741278,1.00988537531831e-05,14,barker,13,34,3.99649972108848,1.51378009482465,22.6007138798507,0.757193848560768,0.00875,0
401,weak,full_trace,Fixed medium,0.1,0.008,2e-05,16,barker,13,21,2.688,2.99792458,23.1806333496276,0.798616667830544,0.01,0
401,weak,full_trace,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
401,weak,full_trace,Manual task heuristic,0.05,0.008,1.4e-05,16,barker,13,41,5.248,2.098547206,23.1806333496276,0.798616667830544,0.01,0
402,weak,balanced,NSGA-II task-driven,0.179355495341802,0.00694295153047875,8.16206087296308e-06,10,barker,13,12,0.833154183657451,1.22346214572561,21.1394335230684,0.652816680219169,0.00625,0
402,weak,balanced,Fixed medium,0.1,0.008,2e-05,16,barker,13,21,2.688,2.99792458,23.1806333496276,0.798616667830544,0.01,0
402,weak,balanced,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
402,weak,balanced,Manual task heuristic,0.12,0.008,1.6e-05,16,barker,13,18,2.304,2.398339664,23.1806333496276,0.798616667830544,0.01,0
403,weak,fast,NSGA-II task-driven,0.367568193654239,0.0066919689474025,1.70078880347264e-05,6,barker,13,6,0.24091088210649,2.54941827965971,18.9209460269048,0.494353287636057,0.00375,0
403,weak,fast,Fixed medium,0.1,0.008,2e-05,16,barker,13,21,2.688,2.99792458,23.1806333496276,0.798616667830544,0.01,0
403,weak,fast,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
403,weak,fast,Manual task heuristic,0.25,0.008,2.4e-05,8,barker,13,9,0.576,3.597509496,20.1703333929878,0.583595242356272,0.005,0
404,weak,foEs,NSGA-II task-driven,0.02,0.00767985310275788,1.20293521748322e-05,6,barker,13,26,1.19805708403023,1.80315452832029,18.9209460269048,0.494353287636057,0.00375,0
404,weak,foEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,6,0.768,2.99792458,23.1806333496276,0.798616667830544,0.01,0
404,weak,foEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,7.75
404,weak,foEs,Manual task heuristic,0.05,0.008,1.6e-05,12,barker,13,11,1.056,2.398339664,21.9312459835446,0.70937471311033,0.0075,0
405,weak,hEs,NSGA-II task-driven,0.139631464713646,0.00734160797157796,8e-06,20,barker,13,15,2.20248239147339,1.199169832,24.1497334797082,0.867838105693442,0.0125,0
405,weak,hEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,21,2.688,2.99792458,23.1806333496276,0.798616667830544,0.01,0
405,weak,hEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
405,weak,hEs,Manual task heuristic,0.12,0.008,8e-06,12,barker,13,18,1.728,1.199169832,21.9312459835446,0.70937471311033,0.0075,0
406,weak,weakEs,NSGA-II task-driven,0.176811285975254,0.00764058470840088,8.94123929596166e-06,36,barker,13,12,3.30073259402918,1.34025805305127,26.7024585307412,1,0.0225,0
406,weak,weakEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,21,2.688,2.99792458,23.1806333496276,0.798616667830544,0.01,0
406,weak,weakEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
406,weak,weakEs,Manual task heuristic,0.12,0.008,1.6e-05,28,complementary,16,18,8.064,2.398339664,28.0127801399814,1,0.1675,0
407,weak,full_trace,NSGA-II task-driven,0.05509838288546,0.00817579023401686,1.03612833011435e-05,12,barker,13,38,3.72816034671169,1.55311729444208,21.9312459835446,0.70937471311033,0.0075,0
407,weak,full_trace,Fixed medium,0.1,0.008,2e-05,16,barker,13,21,2.688,2.99792458,23.1806333496276,0.798616667830544,0.01,0
407,weak,full_trace,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
407,weak,full_trace,Manual task heuristic,0.05,0.008,1.4e-05,16,barker,13,41,5.248,2.098547206,23.1806333496276,0.798616667830544,0.01,0
408,weak,balanced,NSGA-II task-driven,0.185227927136888,0.00697042278107553,8.20713390019923e-06,10,barker,13,12,0.836450733729064,1.23021842253793,21.1394335230684,0.652816680219169,0.00625,0
408,weak,balanced,Fixed medium,0.1,0.008,2e-05,16,barker,13,21,2.688,2.99792458,23.1806333496276,0.798616667830544,0.01,0
408,weak,balanced,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
408,weak,balanced,Manual task heuristic,0.12,0.008,1.6e-05,16,barker,13,18,2.304,2.398339664,23.1806333496276,0.798616667830544,0.01,0
409,weak,fast,NSGA-II task-driven,0.348872245911942,0.00691934805263163,1.91215471973676e-05,6,barker,13,6,0.249096529894739,2.86624781753092,18.9209460269048,0.494353287636057,0.00375,0
409,weak,fast,Fixed medium,0.1,0.008,2e-05,16,barker,13,21,2.688,2.99792458,23.1806333496276,0.798616667830544,0.01,0
409,weak,fast,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
409,weak,fast,Manual task heuristic,0.25,0.008,2.4e-05,8,barker,13,9,0.576,3.597509496,20.1703333929878,0.583595242356272,0.005,0
410,weak,foEs,NSGA-II task-driven,0.02,0.00702586949578911,8.98433466557498e-06,6,barker,13,26,1.0960356413431,1.34671788644367,18.9209460269048,0.494353287636057,0.00375,0
410,weak,foEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,6,0.768,2.99792458,23.1806333496276,0.798616667830544,0.01,0
410,weak,foEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,7.75
410,weak,foEs,Manual task heuristic,0.05,0.008,1.6e-05,12,barker,13,11,1.056,2.398339664,21.9312459835446,0.70937471311033,0.0075,0
411,weak,hEs,NSGA-II task-driven,0.154783555033698,0.00787122047785398,8e-06,18,barker,13,14,1.9835475604192,1.199169832,23.6921585741014,0.835154183864388,0.01125,0
411,weak,hEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,21,2.688,2.99792458,23.1806333496276,0.798616667830544,0.01,0
411,weak,hEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
411,weak,hEs,Manual task heuristic,0.12,0.008,8e-06,12,barker,13,18,1.728,1.199169832,21.9312459835446,0.70937471311033,0.0075,0
412,weak,weakEs,NSGA-II task-driven,0.102682266685547,0.00715944258720683,1.25411499098855e-05,38,barker,13,20,5.44117636627719,1.87987107881553,26.9372694892365,1,0.02375,0
412,weak,weakEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,21,2.688,2.99792458,23.1806333496276,0.798616667830544,0.01,0
412,weak,weakEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
412,weak,weakEs,Manual task heuristic,0.12,0.008,1.6e-05,28,complementary,16,18,8.064,2.398339664,28.0127801399814,1,0.1675,0
413,weak,full_trace,NSGA-II task-driven,0.0502905419214803,0.00791134637522532,1.17513732085284e-05,12,barker,13,41,3.89238241661086,1.76148652953003,21.9312459835446,0.70937471311033,0.0075,0
413,weak,full_trace,Fixed medium,0.1,0.008,2e-05,16,barker,13,21,2.688,2.99792458,23.1806333496276,0.798616667830544,0.01,0
413,weak,full_trace,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
413,weak,full_trace,Manual task heuristic,0.05,0.008,1.4e-05,16,barker,13,41,5.248,2.098547206,23.1806333496276,0.798616667830544,0.01,0
414,weak,balanced,NSGA-II task-driven,0.172867009401036,0.00692543173488242,1.11704956768068e-05,10,barker,13,12,0.83105180818589,1.67441517801414,21.1394335230684,0.652816680219169,0.00625,0
414,weak,balanced,Fixed medium,0.1,0.008,2e-05,16,barker,13,21,2.688,2.99792458,23.1806333496276,0.798616667830544,0.01,0
414,weak,balanced,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
414,weak,balanced,Manual task heuristic,0.12,0.008,1.6e-05,16,barker,13,18,2.304,2.398339664,23.1806333496276,0.798616667830544,0.01,0
415,weak,fast,NSGA-II task-driven,0.392266229998566,0.00676668895753915,1.6110670556053e-05,6,barker,13,6,0.243600802471409,2.41492876301368,18.9209460269048,0.494353287636057,0.00375,0
415,weak,fast,Fixed medium,0.1,0.008,2e-05,16,barker,13,21,2.688,2.99792458,23.1806333496276,0.798616667830544,0.01,0
415,weak,fast,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
415,weak,fast,Manual task heuristic,0.25,0.008,2.4e-05,8,barker,13,9,0.576,3.597509496,20.1703333929878,0.583595242356272,0.005,0
416,weak,foEs,NSGA-II task-driven,0.0208626818656142,0.00696247112826364,1.74962619914036e-05,8,barker,13,24,1.33679445662662,2.62262369410744,20.1703333929878,0.583595242356272,0.005,0
416,weak,foEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,6,0.768,2.99792458,23.1806333496276,0.798616667830544,0.01,0
416,weak,foEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,7.75
416,weak,foEs,Manual task heuristic,0.05,0.008,1.6e-05,12,barker,13,11,1.056,2.398339664,21.9312459835446,0.70937471311033,0.0075,0
417,weak,hEs,NSGA-II task-driven,0.17045193087103,0.00900138705888965,8e-06,22,barker,13,13,2.57439669884244,1.199169832,24.5636603312904,0.897404309377888,0.01375,0
417,weak,hEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,21,2.688,2.99792458,23.1806333496276,0.798616667830544,0.01,0
417,weak,hEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
417,weak,hEs,Manual task heuristic,0.12,0.008,8e-06,12,barker,13,18,1.728,1.199169832,21.9312459835446,0.70937471311033,0.0075,0
418,weak,weakEs,NSGA-II task-driven,0.184835884356375,0.00833555695589696,1.65969486691135e-05,34,barker,13,12,3.40090723800596,2.48782001840668,26.4542226934909,1,0.02125,0
418,weak,weakEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,21,2.688,2.99792458,23.1806333496276,0.798616667830544,0.01,0
418,weak,weakEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
418,weak,weakEs,Manual task heuristic,0.12,0.008,1.6e-05,28,complementary,16,18,8.064,2.398339664,28.0127801399814,1,0.1675,0
419,weak,full_trace,NSGA-II task-driven,0.0524575768443488,0.00878911746188431,1.06211726210375e-05,12,barker,13,40,4.21877638170447,1.59207372345157,21.9312459835446,0.70937471311033,0.0075,0
419,weak,full_trace,Fixed medium,0.1,0.008,2e-05,16,barker,13,21,2.688,2.99792458,23.1806333496276,0.798616667830544,0.01,0
419,weak,full_trace,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
419,weak,full_trace,Manual task heuristic,0.05,0.008,1.4e-05,16,barker,13,41,5.248,2.098547206,23.1806333496276,0.798616667830544,0.01,0
420,weak,balanced,NSGA-II task-driven,0.183571557555959,0.00710991658243552,8.14801053819592e-06,12,barker,13,12,1.02382798787071,1.22135605352783,21.9312459835446,0.70937471311033,0.0075,0
420,weak,balanced,Fixed medium,0.1,0.008,2e-05,16,barker,13,21,2.688,2.99792458,23.1806333496276,0.798616667830544,0.01,0
420,weak,balanced,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
420,weak,balanced,Manual task heuristic,0.12,0.008,1.6e-05,16,barker,13,18,2.304,2.398339664,23.1806333496276,0.798616667830544,0.01,0
421,weak,fast,NSGA-II task-driven,0.165182009976505,0.00670928215214695,1.75958516216896e-05,6,barker,13,5,0.201278464564408,2.6375518041348,18.9209460269048,0.494353287636057,0.00375,0
421,weak,fast,Fixed medium,0.1,0.008,2e-05,16,barker,13,8,1.024,2.99792458,23.1806333496276,0.798616667830544,0.01,0
421,weak,fast,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
421,weak,fast,Manual task heuristic,0.25,0.008,2.4e-05,8,barker,13,4,0.256,3.597509496,20.1703333929878,0.583595242356272,0.005,0
422,weak,foEs,NSGA-II task-driven,0.02,0.00749437560644838,9.99368745600926e-06,6,barker,13,26,1.16912259460595,1.49801606346039,18.9209460269048,0.494353287636057,0.00375,0
422,weak,foEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,6,0.768,2.99792458,23.1806333496276,0.798616667830544,0.01,0
422,weak,foEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.5
422,weak,foEs,Manual task heuristic,0.05,0.008,1.6e-05,12,barker,13,11,1.056,2.398339664,21.9312459835446,0.70937471311033,0.0075,0
423,weak,hEs,NSGA-II task-driven,0.0524142228075839,0.00807511470589837,8e-06,20,barker,13,16,2.58403670588748,1.199169832,24.1497334797082,0.867838105693442,0.0125,0
423,weak,hEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,8,1.024,2.99792458,23.1806333496276,0.798616667830544,0.01,0
423,weak,hEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
423,weak,hEs,Manual task heuristic,0.12,0.008,8e-06,12,barker,13,7,0.672,1.199169832,21.9312459835446,0.70937471311033,0.0075,0
424,weak,weakEs,NSGA-II task-driven,0.0708230256126929,0.0073600701720631,1.34262273002592e-05,38,barker,13,12,3.35619199846077,2.01254084200571,26.9372694892365,1,0.02375,0
424,weak,weakEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,8,1.024,2.99792458,23.1806333496276,0.798616667830544,0.01,0
424,weak,weakEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
424,weak,weakEs,Manual task heuristic,0.12,0.008,1.6e-05,28,complementary,16,7,3.136,2.398339664,28.0127801399814,1,0.1675,0
425,weak,full_trace,NSGA-II task-driven,0.034808141564006,0.00777107889122647,8e-06,14,barker,13,23,2.50228740297492,1.199169832,22.6007138798507,0.757193848560768,0.00875,0
425,weak,full_trace,Fixed medium,0.1,0.008,2e-05,16,barker,13,8,1.024,2.99792458,23.1806333496276,0.798616667830544,0.01,0
425,weak,full_trace,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
425,weak,full_trace,Manual task heuristic,0.05,0.008,1.4e-05,16,barker,13,16,2.048,2.098547206,23.1806333496276,0.798616667830544,0.01,0
426,weak,balanced,NSGA-II task-driven,0.070199126286642,0.00681128821319068,8e-06,10,barker,13,12,0.817354585582882,1.199169832,21.1394335230684,0.652816680219169,0.00625,0
426,weak,balanced,Fixed medium,0.1,0.008,2e-05,16,barker,13,8,1.024,2.99792458,23.1806333496276,0.798616667830544,0.01,0
426,weak,balanced,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
426,weak,balanced,Manual task heuristic,0.12,0.008,1.6e-05,16,barker,13,7,0.896,2.398339664,23.1806333496276,0.798616667830544,0.01,0
427,weak,fast,NSGA-II task-driven,0.170935972275036,0.00675719823267904,1.65080158225148e-05,6,barker,13,5,0.202715946980371,2.4744893200673,18.9209460269048,0.494353287636057,0.00375,0
427,weak,fast,Fixed medium,0.1,0.008,2e-05,16,barker,13,8,1.024,2.99792458,23.1806333496276,0.798616667830544,0.01,0
427,weak,fast,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
427,weak,fast,Manual task heuristic,0.25,0.008,2.4e-05,8,barker,13,4,0.256,3.597509496,20.1703333929878,0.583595242356272,0.005,0
428,weak,foEs,NSGA-II task-driven,0.02,0.00766821122258769,8e-06,6,barker,13,26,1.19624095072368,1.199169832,18.9209460269048,0.494353287636057,0.00375,0
428,weak,foEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,6,0.768,2.99792458,23.1806333496276,0.798616667830544,0.01,0
428,weak,foEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.5
428,weak,foEs,Manual task heuristic,0.05,0.008,1.6e-05,12,barker,13,11,1.056,2.398339664,21.9312459835446,0.70937471311033,0.0075,0
429,weak,hEs,NSGA-II task-driven,0.069742321623909,0.00879139151264224,8e-06,20,barker,13,12,2.10993396303414,1.199169832,24.1497334797082,0.867838105693442,0.0125,0
429,weak,hEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,8,1.024,2.99792458,23.1806333496276,0.798616667830544,0.01,0
429,weak,hEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
